,holiday,workingday,weather,temp,atemp,humidity,windspeed,total,year,month,hour,season_2,season_3,season_4
9149,0,1,1,32.8,37.88,55,27.9993,274,2012,9,14,0,1,0
9150,0,1,1,32.8,38.635,59,31.0009,292,2012,9,15,0,1,0
9151,0,1,1,31.16,36.365,70,27.9993,458,2012,9,16,0,1,0
9152,0,1,1,31.16,36.365,70,23.9994,856,2012,9,17,0,1,0
9153,0,1,1,31.16,37.12,75,15.0013,839,2012,9,18,0,1,0
9154,0,1,1,31.16,36.365,70,15.0013,552,2012,9,19,0,1,0
9155,0,1,1,30.34,34.85,70,16.9979,385,2012,9,20,0,1,0
9156,0,1,1,30.34,35.605,74,16.9979,268,2012,9,21,0,1,0
9157,0,1,1,30.34,34.85,70,19.0012,179,2012,9,22,0,1,0
9158,0,1,1,29.52,34.85,74,19.9995,95,2012,9,23,0,1,0
9159,0,1,1,29.52,34.85,74,16.9979,37,2012,9,0,0,1,0
9160,0,1,1,28.7,33.335,84,12.998,13,2012,9,1,0,1,0
9161,0,1,1,28.7,33.335,84,12.998,9,2012,9,2,0,1,0
9162,0,1,1,28.7,33.335,79,19.0012,4,2012,9,3,0,1,0
9163,0,1,1,28.7,33.335,79,19.0012,5,2012,9,4,0,1,0
9164,0,1,2,28.7,33.335,79,19.9995,40,2012,9,5,0,1,0
9165,0,1,1,28.7,33.335,79,19.0012,210,2012,9,6,0,1,0
9166,0,1,2,28.7,33.335,79,16.9979,500,2012,9,7,0,1,0
9167,0,1,1,29.52,34.85,74,12.998,725,2012,9,8,0,1,0
9168,0,1,1,30.34,34.85,70,16.9979,290,2012,9,9,0,1,0
9169,0,1,2,31.16,36.365,70,11.0014,235,2012,9,10,0,1,0
9170,0,1,2,31.98,37.12,62,11.0014,217,2012,9,11,0,1,0
9171,0,1,1,31.98,38.635,70,7.0015,266,2012,9,12,0,1,0
9172,0,1,1,32.8,39.395,63,11.0014,234,2012,9,13,0,1,0
9173,0,1,1,33.62,39.395,56,7.0015,211,2012,9,14,0,1,0
9174,0,1,1,31.98,38.635,70,12.998,245,2012,9,15,0,1,0
9175,0,1,1,31.16,36.365,70,16.9979,430,2012,9,16,0,1,0
9176,0,1,1,31.16,36.365,66,16.9979,863,2012,9,17,0,1,0
9177,0,1,1,31.16,37.12,75,12.998,839,2012,9,18,0,1,0
9178,0,1,1,30.34,34.85,70,11.0014,662,2012,9,19,0,1,0
9179,0,1,1,29.52,35.605,84,11.0014,412,2012,9,20,0,1,0
9180,0,1,1,29.52,34.85,79,0.0,296,2012,9,21,0,1,0
9181,0,1,1,29.52,34.85,79,0.0,219,2012,9,22,0,1,0
9182,0,1,1,28.7,33.335,84,6.0032,150,2012,9,23,0,1,0
9183,0,1,2,28.7,33.335,84,6.0032,65,2012,9,0,0,1,0
9184,0,1,2,28.7,33.335,84,0.0,18,2012,9,1,0,1,0
9185,0,1,1,29.52,34.85,79,0.0,8,2012,9,2,0,1,0
9186,0,1,1,28.7,33.335,84,7.0015,9,2012,9,3,0,1,0
9187,0,1,2,28.7,33.335,84,6.0032,8,2012,9,4,0,1,0
9188,0,1,2,28.7,33.335,84,12.998,38,2012,9,5,0,1,0
9189,0,1,2,28.7,33.335,84,6.0032,200,2012,9,6,0,1,0
9190,0,1,2,28.7,33.335,84,7.0015,482,2012,9,7,0,1,0
9191,0,1,3,28.7,33.335,79,0.0,646,2012,9,8,0,1,0
9192,0,1,3,27.06,29.545,94,8.9981,123,2012,9,9,0,1,0
9193,0,1,3,27.06,29.545,94,8.9981,49,2012,9,10,0,1,0
9194,0,1,3,28.7,33.335,84,11.0014,62,2012,9,11,0,1,0
9195,0,1,2,29.52,34.85,79,15.0013,137,2012,9,12,0,1,0
9196,0,1,2,29.52,34.85,79,7.0015,191,2012,9,13,0,1,0
9197,0,1,1,30.34,35.605,74,6.0032,216,2012,9,14,0,1,0
9198,0,1,1,30.34,34.85,66,12.998,270,2012,9,15,0,1,0
9199,0,1,1,30.34,34.85,70,15.0013,416,2012,9,16,0,1,0
9200,0,1,1,30.34,34.85,70,16.9979,808,2012,9,17,0,1,0
9201,0,1,1,29.52,34.09,70,16.9979,835,2012,9,18,0,1,0
9202,0,1,1,27.88,31.82,74,16.9979,558,2012,9,19,0,1,0
9203,0,1,1,27.06,30.305,78,15.0013,406,2012,9,20,0,1,0
9204,0,1,1,26.24,28.79,89,11.0014,272,2012,9,21,0,1,0
9205,0,1,1,26.24,28.79,89,11.0014,217,2012,9,22,0,1,0
9206,0,1,1,26.24,28.79,89,11.0014,169,2012,9,23,0,1,0
9207,0,1,1,26.24,28.79,89,8.9981,96,2012,9,0,0,1,0
9208,0,1,1,25.42,28.03,88,7.0015,29,2012,9,1,0,1,0
9209,0,1,1,25.42,28.79,83,6.0032,11,2012,9,2,0,1,0
9210,0,1,1,25.42,28.79,83,6.0032,9,2012,9,3,0,1,0
9211,0,1,1,25.42,28.03,88,0.0,8,2012,9,4,0,1,0
9212,0,1,1,25.42,28.03,88,0.0,40,2012,9,5,0,1,0
9213,0,1,1,25.42,28.03,88,7.0015,140,2012,9,6,0,1,0
9214,0,1,1,26.24,28.79,89,7.0015,486,2012,9,7,0,1,0
9215,0,1,1,27.06,30.305,83,7.0015,719,2012,9,8,0,1,0
9216,0,1,1,28.7,33.335,79,8.9981,344,2012,9,9,0,1,0
9217,0,1,1,29.52,34.85,74,8.9981,224,2012,9,10,0,1,0
9218,0,1,1,31.16,35.605,62,8.9981,296,2012,9,11,0,1,0
9219,0,1,1,31.98,37.12,59,11.0014,323,2012,9,12,0,1,0
9220,0,1,1,32.8,38.635,59,16.9979,354,2012,9,13,0,1,0
9221,0,1,1,32.8,38.635,59,16.9979,253,2012,9,14,0,1,0
9222,0,1,1,32.8,37.88,55,16.9979,331,2012,9,15,0,1,0
9223,0,1,1,32.8,37.88,55,19.0012,470,2012,9,16,0,1,0
9224,0,1,1,31.98,37.12,59,22.0028,772,2012,9,17,0,1,0
9225,0,1,1,31.16,35.605,62,19.9995,792,2012,9,18,0,1,0
9226,0,1,1,30.34,34.09,62,19.0012,568,2012,9,19,0,1,0
9227,0,1,1,29.52,34.09,66,15.0013,391,2012,9,20,0,1,0
9228,0,1,1,28.7,33.335,74,11.0014,301,2012,9,21,0,1,0
9229,0,1,1,28.7,33.335,74,15.0013,299,2012,9,22,0,1,0
9230,0,1,1,27.06,29.545,89,16.9979,248,2012,9,23,0,1,0
9231,0,0,1,27.06,29.545,89,16.9979,150,2012,9,0,0,1,0
9232,0,0,2,27.06,29.545,89,19.0012,117,2012,9,1,0,1,0
9233,0,0,1,27.06,29.545,89,22.0028,77,2012,9,2,0,1,0
9234,0,0,2,27.06,29.545,89,15.0013,43,2012,9,3,0,1,0
9235,0,0,2,27.06,29.545,94,15.0013,11,2012,9,4,0,1,0
9236,0,0,2,27.06,29.545,94,16.9979,15,2012,9,5,0,1,0
9237,0,0,2,27.06,29.545,89,19.0012,34,2012,9,6,0,1,0
9238,0,0,1,27.06,29.545,89,19.0012,82,2012,9,7,0,1,0
9239,0,0,1,28.7,33.335,79,22.0028,230,2012,9,8,0,1,0
9240,0,0,1,28.7,33.335,74,26.0027,348,2012,9,9,0,1,0
9241,0,0,1,30.34,34.85,70,26.0027,422,2012,9,10,0,1,0
9242,0,0,1,31.16,35.605,62,30.0026,578,2012,9,11,0,1,0
9243,0,0,1,32.8,37.88,55,32.9975,694,2012,9,12,0,1,0
9244,0,0,1,33.62,38.635,52,35.0008,668,2012,9,13,0,1,0
9245,0,0,1,33.62,38.635,52,30.0026,626,2012,9,14,0,1,0
9246,0,0,3,22.96,26.515,88,16.9979,512,2012,9,15,0,1,0
9247,0,0,3,22.96,26.515,88,12.998,114,2012,9,16,0,1,0
9248,0,0,3,23.78,27.275,83,12.998,171,2012,9,17,0,1,0
9249,0,0,3,23.78,27.275,83,8.9981,167,2012,9,18,0,1,0
9250,0,0,3,23.78,27.275,88,7.0015,215,2012,9,19,0,1,0
9251,0,0,2,23.78,27.275,88,6.0032,194,2012,9,20,0,1,0
9252,0,0,2,24.6,28.03,83,11.0014,181,2012,9,21,0,1,0
9253,0,0,2,23.78,27.275,78,19.9995,194,2012,9,22,0,1,0
9254,0,0,2,23.78,27.275,73,11.0014,133,2012,9,23,0,1,0
9255,0,0,2,22.96,26.515,73,12.998,124,2012,9,0,0,1,0
9256,0,0,1,22.96,26.515,73,15.0013,124,2012,9,1,0,1,0
9257,0,0,1,22.14,25.76,77,19.0012,96,2012,9,2,0,1,0
9258,0,0,1,22.14,25.76,73,15.0013,46,2012,9,3,0,1,0
9259,0,0,1,21.32,25.0,77,16.9979,28,2012,9,4,0,1,0
9260,0,0,1,21.32,25.0,77,12.998,55,2012,9,5,0,1,0
9261,0,0,1,21.32,25.0,77,12.998,35,2012,9,6,0,1,0
9262,0,0,1,22.14,25.76,73,11.0014,70,2012,9,7,0,1,0
9263,0,0,1,23.78,27.275,68,15.0013,170,2012,9,8,0,1,0
9264,0,0,1,25.42,30.305,61,16.9979,299,2012,9,9,0,1,0
9265,0,0,1,26.24,31.06,57,19.9995,495,2012,9,10,0,1,0
9266,0,0,1,27.06,31.06,47,16.9979,585,2012,9,11,0,1,0
9267,0,0,1,27.06,31.06,47,0.0,757,2012,9,12,0,1,0
9268,0,0,1,27.88,31.82,39,0.0,729,2012,9,13,0,1,0
9269,0,0,1,29.52,32.575,30,19.0012,647,2012,9,14,0,1,0
9270,0,0,1,29.52,32.575,32,16.9979,696,2012,9,15,0,1,0
9271,0,0,1,27.88,31.82,36,19.0012,701,2012,9,16,0,1,0
9272,0,0,1,28.7,31.82,37,16.9979,671,2012,9,17,0,1,0
9273,0,0,1,27.06,31.06,36,16.9979,560,2012,9,18,0,1,0
9274,0,0,1,27.06,31.06,36,16.9979,496,2012,9,19,0,1,0
9275,0,0,1,25.42,31.06,41,19.0012,356,2012,9,20,0,1,0
9276,0,0,1,24.6,31.06,46,15.0013,206,2012,9,21,0,1,0
9277,0,0,1,23.78,27.275,49,16.9979,189,2012,9,22,0,1,0
9278,0,0,1,22.96,26.515,52,19.0012,92,2012,9,23,0,1,0
9279,0,1,1,22.96,26.515,52,19.0012,41,2012,9,0,0,1,0
9280,0,1,1,22.14,25.76,60,12.998,18,2012,9,1,0,1,0
9281,0,1,1,22.14,25.76,60,23.9994,17,2012,9,2,0,1,0
9282,0,1,1,21.32,25.0,68,19.0012,12,2012,9,3,0,1,0
9283,0,1,1,21.32,25.0,68,19.0012,5,2012,9,4,0,1,0
9284,0,1,1,20.5,24.24,72,16.9979,40,2012,9,5,0,1,0
9285,0,1,1,20.5,24.24,72,8.9981,180,2012,9,6,0,1,0
9286,0,1,1,21.32,25.0,68,15.0013,447,2012,9,7,0,1,0
9287,0,1,1,22.96,26.515,60,19.0012,730,2012,9,8,0,1,0
9288,0,1,1,24.6,31.06,53,19.9995,361,2012,9,9,0,1,0
9289,0,1,1,25.42,31.06,50,19.0012,210,2012,9,10,0,1,0
9290,0,1,1,25.42,31.06,43,19.9995,236,2012,9,11,0,1,0
9291,0,1,1,26.24,31.06,44,26.0027,332,2012,9,12,0,1,0
9292,0,1,1,26.24,31.06,38,15.0013,323,2012,9,13,0,1,0
9293,0,1,1,27.06,31.06,36,19.0012,340,2012,9,14,0,1,0
9294,0,1,1,27.06,31.06,31,26.0027,346,2012,9,15,0,1,0
9295,0,1,1,27.06,31.06,34,22.0028,488,2012,9,16,0,1,0
9296,0,1,1,27.06,31.06,34,22.0028,871,2012,9,17,0,1,0
9297,0,1,1,25.42,31.06,35,19.9995,968,2012,9,18,0,1,0
9298,0,1,1,25.42,31.06,38,19.9995,633,2012,9,19,0,1,0
9299,0,1,1,24.6,31.06,40,12.998,390,2012,9,20,0,1,0
9300,0,1,1,22.96,26.515,49,11.0014,285,2012,9,21,0,1,0
9301,0,1,1,22.14,25.76,52,8.9981,159,2012,9,22,0,1,0
9302,0,1,1,22.14,25.76,52,0.0,93,2012,9,23,0,1,0
9303,0,1,1,21.32,25.0,59,7.0015,32,2012,9,0,0,1,0
9304,0,1,1,20.5,24.24,63,0.0,10,2012,9,1,0,1,0
9305,0,1,1,19.68,23.485,77,11.0014,6,2012,9,2,0,1,0
9306,0,1,1,19.68,23.485,67,8.9981,8,2012,9,3,0,1,0
9307,0,1,1,19.68,23.485,72,7.0015,9,2012,9,4,0,1,0
9308,0,1,1,18.86,22.725,72,6.0032,44,2012,9,5,0,1,0
9309,0,1,1,18.86,22.725,77,7.0015,211,2012,9,6,0,1,0
9310,0,1,1,20.5,24.24,72,7.0015,596,2012,9,7,0,1,0
9311,0,1,1,22.14,25.76,68,6.0032,750,2012,9,8,0,1,0
9312,0,1,1,24.6,31.06,49,0.0,358,2012,9,9,0,1,0
9313,0,1,1,25.42,31.06,38,0.0,196,2012,9,10,0,1,0
9314,0,1,1,26.24,31.06,33,6.0032,247,2012,9,11,0,1,0
9315,0,1,1,26.24,31.06,33,0.0,316,2012,9,12,0,1,0
9316,0,1,1,27.06,31.06,29,6.0032,328,2012,9,13,0,1,0
9317,0,1,1,27.88,31.06,30,6.0032,255,2012,9,14,0,1,0
9318,0,1,1,28.7,31.82,28,7.0015,326,2012,9,15,0,1,0
9319,0,1,1,28.7,31.82,28,8.9981,536,2012,9,16,0,1,0
9320,0,1,1,28.7,31.82,28,0.0,970,2012,9,17,0,1,0
9321,0,1,1,26.24,31.06,36,11.0014,877,2012,9,18,0,1,0
9322,0,1,1,25.42,31.06,41,12.998,596,2012,9,19,0,1,0
9323,0,1,1,23.78,27.275,56,8.9981,461,2012,9,20,0,1,0
9324,0,1,1,22.96,26.515,60,7.0015,310,2012,9,21,0,1,0
9325,0,1,1,22.96,26.515,64,7.0015,216,2012,9,22,0,1,0
9326,0,1,1,22.14,25.76,68,7.0015,109,2012,9,23,0,1,0
9327,0,1,1,21.32,25.0,72,7.0015,49,2012,9,0,0,1,0
9328,0,1,1,21.32,25.0,72,7.0015,21,2012,9,1,0,1,0
9329,0,1,1,21.32,25.0,72,6.0032,11,2012,9,2,0,1,0
9330,0,1,1,20.5,24.24,77,6.0032,7,2012,9,3,0,1,0
9331,0,1,1,20.5,24.24,72,6.0032,5,2012,9,4,0,1,0
9332,0,1,1,20.5,24.24,72,6.0032,48,2012,9,5,0,1,0
9333,0,1,1,20.5,24.24,72,6.0032,205,2012,9,6,0,1,0
9334,0,1,1,21.32,25.0,72,0.0,557,2012,9,7,0,1,0
9335,0,1,1,22.96,26.515,64,7.0015,770,2012,9,8,0,1,0
9336,0,1,1,24.6,30.305,64,8.9981,328,2012,9,9,0,1,0
9337,0,1,1,25.42,30.305,61,8.9981,205,2012,9,10,0,1,0
9338,0,1,1,27.06,31.06,50,12.998,232,2012,9,11,0,1,0
9339,0,1,1,27.88,31.82,36,8.9981,352,2012,9,12,0,1,0
9340,0,1,1,28.7,31.82,34,8.9981,323,2012,9,13,0,1,0
9341,0,1,1,28.7,31.82,37,11.0014,278,2012,9,14,0,1,0
9342,0,1,1,29.52,32.575,37,8.9981,318,2012,9,15,0,1,0
9343,0,1,1,29.52,32.575,37,11.0014,509,2012,9,16,0,1,0
9344,0,1,1,28.7,31.82,41,19.9995,925,2012,9,17,0,1,0
9345,0,1,1,27.06,31.06,44,16.9979,977,2012,9,18,0,1,0
9346,0,1,1,26.24,31.06,50,12.998,635,2012,9,19,0,1,0
9347,0,1,1,25.42,31.06,57,8.9981,470,2012,9,20,0,1,0
9348,0,1,1,24.6,30.305,60,8.9981,306,2012,9,21,0,1,0
9349,0,1,1,22.96,26.515,64,6.0032,212,2012,9,22,0,1,0
9350,0,1,1,22.96,26.515,68,7.0015,127,2012,9,23,0,1,0
9351,0,1,1,22.96,26.515,73,6.0032,57,2012,9,0,0,1,0
9352,0,1,1,22.14,25.76,77,6.0032,28,2012,9,1,0,1,0
9353,0,1,1,22.14,25.76,77,0.0,9,2012,9,2,0,1,0
9354,0,1,1,21.32,25.0,83,0.0,11,2012,9,3,0,1,0
9355,0,1,1,21.32,25.0,83,0.0,6,2012,9,4,0,1,0
9356,0,1,1,21.32,25.0,83,0.0,57,2012,9,5,0,1,0
9357,0,1,1,20.5,24.24,82,0.0,195,2012,9,6,0,1,0
9358,0,1,1,22.14,25.76,77,0.0,571,2012,9,7,0,1,0
9359,0,1,1,22.96,26.515,73,0.0,758,2012,9,8,0,1,0
9360,0,1,1,24.6,30.305,64,6.0032,338,2012,9,9,0,1,0
9361,0,1,1,26.24,31.06,61,6.0032,212,2012,9,10,0,1,0
9362,0,1,1,27.06,31.06,50,11.0014,254,2012,9,11,0,1,0
9363,0,1,1,27.88,31.82,44,7.0015,297,2012,9,12,0,1,0
9364,0,1,1,28.7,31.82,42,0.0,283,2012,9,13,0,1,0
9365,0,1,1,29.52,32.575,39,8.9981,274,2012,9,14,0,1,0
9366,0,1,1,29.52,32.575,42,7.0015,352,2012,9,15,0,1,0
9367,0,1,1,29.52,32.575,39,6.0032,491,2012,9,16,0,1,0
9368,0,1,1,29.52,32.575,42,12.998,884,2012,9,17,0,1,0
9369,0,1,1,27.88,31.82,57,16.9979,852,2012,9,18,0,1,0
9370,0,1,1,26.24,30.305,65,8.9981,674,2012,9,19,0,1,0
9371,0,1,1,25.42,30.305,69,7.0015,463,2012,9,20,0,1,0
9372,0,1,1,25.42,30.305,65,7.0015,317,2012,9,21,0,1,0
9373,0,1,1,24.6,29.545,69,8.9981,251,2012,9,22,0,1,0
9374,0,1,1,23.78,27.275,73,7.0015,170,2012,9,23,0,1,0
9375,0,1,1,22.96,26.515,73,6.0032,87,2012,9,0,0,1,0
9376,0,1,1,22.96,26.515,73,6.0032,41,2012,9,1,0,1,0
9377,0,1,1,22.96,26.515,73,0.0,30,2012,9,2,0,1,0
9378,0,1,1,22.14,25.76,77,0.0,14,2012,9,3,0,1,0
9379,0,1,1,22.14,25.76,77,0.0,12,2012,9,4,0,1,0
9380,0,1,1,22.14,25.76,83,0.0,41,2012,9,5,0,1,0
9381,0,1,1,22.14,25.76,88,0.0,152,2012,9,6,0,1,0
9382,0,1,2,22.96,26.515,88,0.0,454,2012,9,7,0,1,0
9383,0,1,2,24.6,28.79,78,11.0014,766,2012,9,8,0,1,0
9384,0,1,2,25.42,29.545,78,11.0014,347,2012,9,9,0,1,0
9385,0,1,2,27.88,31.82,65,0.0,246,2012,9,10,0,1,0
9386,0,1,2,27.88,31.82,61,7.0015,280,2012,9,11,0,1,0
9387,0,1,2,28.7,32.575,54,12.998,409,2012,9,12,0,1,0
9388,0,1,2,28.7,32.575,54,12.998,408,2012,9,13,0,1,0
9389,0,1,2,29.52,32.575,45,11.0014,371,2012,9,14,0,1,0
9390,0,1,2,29.52,33.335,48,8.9981,367,2012,9,15,0,1,0
9391,0,1,2,29.52,33.335,51,0.0,563,2012,9,16,0,1,0
9392,0,1,1,29.52,33.335,51,12.998,894,2012,9,17,0,1,0
9393,0,1,1,29.52,32.575,45,15.0013,808,2012,9,18,0,1,0
9394,0,1,1,27.88,31.82,57,11.0014,579,2012,9,19,0,1,0
9395,0,1,1,27.06,31.06,61,7.0015,404,2012,9,20,0,1,0
9396,0,1,1,26.24,30.305,73,15.0013,312,2012,9,21,0,1,0
9397,0,1,1,25.42,28.79,83,12.998,229,2012,9,22,0,1,0
9398,0,1,1,25.42,29.545,78,6.0032,195,2012,9,23,0,1,0
9399,0,0,1,24.6,28.03,83,7.0015,207,2012,9,0,0,1,0
9400,0,0,1,24.6,29.545,73,0.0,109,2012,9,1,0,1,0
9401,0,0,1,23.78,27.275,78,7.0015,93,2012,9,2,0,1,0
9402,0,0,1,24.6,29.545,73,16.9979,37,2012,9,3,0,1,0
9403,0,0,2,24.6,29.545,69,23.9994,6,2012,9,4,0,1,0
9404,0,0,1,23.78,27.275,60,35.0008,16,2012,9,5,0,1,0
9405,0,0,1,22.14,25.76,49,27.9993,33,2012,9,6,0,1,0
9406,0,0,1,22.14,25.76,52,19.0012,73,2012,9,7,0,1,0
9407,0,0,1,22.96,26.515,49,27.9993,212,2012,9,8,0,1,0
9408,0,0,1,24.6,31.06,43,27.9993,342,2012,9,9,0,1,0
9409,0,0,1,25.42,31.06,41,26.0027,442,2012,9,10,0,1,0
9410,0,0,1,26.24,31.06,38,26.0027,627,2012,9,11,0,1,0
9411,0,0,1,27.06,31.06,36,23.9994,706,2012,9,12,0,1,0
9412,0,0,1,27.88,31.82,36,12.998,704,2012,9,13,0,1,0
9413,0,0,1,27.88,31.82,34,22.0028,715,2012,9,14,0,1,0
9414,0,0,2,27.88,31.82,34,19.0012,654,2012,9,15,0,1,0
9415,0,0,2,27.06,31.06,36,15.0013,783,2012,9,16,0,1,0
9416,0,0,2,27.06,31.06,36,16.9979,729,2012,9,17,0,1,0
9417,0,0,2,26.24,31.06,36,19.0012,614,2012,9,18,0,1,0
9418,0,0,1,25.42,31.06,41,11.0014,478,2012,9,19,0,1,0
9419,0,0,1,24.6,31.06,43,6.0032,330,2012,9,20,0,1,0
9420,0,0,1,22.96,26.515,52,7.0015,296,2012,9,21,0,1,0
9421,0,0,1,22.96,26.515,52,0.0,279,2012,9,22,0,1,0
9422,0,0,1,22.14,25.76,60,0.0,229,2012,9,23,0,1,0
9423,0,0,1,22.14,25.76,64,0.0,151,2012,9,0,0,1,0
9424,0,0,1,22.14,25.76,64,0.0,117,2012,9,1,0,1,0
9425,0,0,1,21.32,25.0,63,0.0,89,2012,9,2,0,1,0
9426,0,0,1,20.5,24.24,68,0.0,48,2012,9,3,0,1,0
9427,0,0,1,20.5,24.24,72,0.0,8,2012,9,4,0,1,0
9428,0,0,1,20.5,24.24,72,0.0,13,2012,9,5,0,1,0
9429,0,0,1,20.5,24.24,72,0.0,35,2012,9,6,0,1,0
9430,0,0,1,20.5,24.24,77,7.0015,71,2012,9,7,0,1,0
9431,0,0,1,22.14,25.76,64,11.0014,128,2012,9,8,0,1,0
9432,0,0,1,23.78,27.275,60,8.9981,296,2012,9,9,0,1,0
9433,0,0,1,25.42,31.06,50,7.0015,490,2012,9,10,0,1,0
9434,0,0,1,26.24,31.06,47,11.0014,559,2012,9,11,0,1,0
9435,0,0,1,27.06,31.06,44,11.0014,656,2012,9,12,0,1,0
9436,0,0,1,26.24,31.06,41,11.0014,694,2012,9,13,0,1,0
9437,0,0,1,27.06,31.06,39,8.9981,635,2012,9,14,0,1,0
9438,0,0,1,26.24,31.06,41,11.0014,557,2012,9,15,0,1,0
9439,0,0,1,26.24,31.06,44,11.0014,596,2012,9,16,0,1,0
9440,0,0,1,27.06,31.06,41,0.0,570,2012,9,17,0,1,0
9441,0,0,1,25.42,31.06,50,11.0014,481,2012,9,18,0,1,0
9442,0,0,1,25.42,31.06,50,8.9981,403,2012,9,19,0,1,0
9443,0,0,1,24.6,31.06,53,7.0015,324,2012,9,20,0,1,0
9444,0,0,1,24.6,31.06,56,7.0015,191,2012,9,21,0,1,0
9445,0,0,1,22.96,26.515,68,6.0032,127,2012,9,22,0,1,0
9446,0,0,1,22.14,25.76,68,7.0015,94,2012,9,23,0,1,0
9447,0,1,1,22.14,25.76,68,11.0014,45,2012,9,0,0,1,0
9448,0,1,1,21.32,25.0,72,6.0032,21,2012,9,1,0,1,0
9449,0,1,1,21.32,25.0,72,0.0,13,2012,9,2,0,1,0
9450,0,1,1,20.5,24.24,77,6.0032,7,2012,9,3,0,1,0
9451,0,1,1,20.5,24.24,77,0.0,11,2012,9,4,0,1,0
9452,0,1,1,19.68,23.485,82,6.0032,45,2012,9,5,0,1,0
9453,0,1,1,19.68,23.485,82,0.0,164,2012,9,6,0,1,0
9454,0,1,1,21.32,25.0,77,0.0,492,2012,9,7,0,1,0
9455,0,1,1,22.14,25.76,77,6.0032,683,2012,9,8,0,1,0
9456,0,1,1,23.78,27.275,68,8.9981,299,2012,9,9,0,1,0
9457,0,1,2,25.42,30.305,65,12.998,202,2012,9,10,0,1,0
9458,0,1,2,25.42,30.305,69,15.0013,252,2012,9,11,0,1,0
9459,0,1,2,25.42,30.305,69,12.998,295,2012,9,12,0,1,0
9460,0,1,1,26.24,30.305,65,16.9979,343,2012,9,13,0,1,0
9461,0,1,2,26.24,30.305,65,16.9979,332,2012,9,14,0,1,0
9462,0,1,2,26.24,30.305,65,16.9979,338,2012,9,15,0,1,0
9463,0,1,2,26.24,30.305,69,16.9979,453,2012,9,16,0,1,0
9464,0,1,2,26.24,30.305,65,15.0013,842,2012,9,17,0,1,0
9465,0,1,2,25.42,29.545,73,11.0014,774,2012,9,18,0,1,0
9466,0,1,2,25.42,29.545,73,7.0015,486,2012,9,19,0,1,0
9467,0,1,2,25.42,29.545,73,8.9981,340,2012,9,20,0,1,0
9468,0,1,3,25.42,28.79,83,15.0013,233,2012,9,21,0,1,0
9469,0,1,3,25.42,28.79,83,16.9979,129,2012,9,22,0,1,0
9470,0,1,3,24.6,25.76,94,16.9979,70,2012,9,23,0,1,0
9471,0,1,3,24.6,25.76,94,16.9979,13,2012,9,0,0,1,0
9472,0,1,3,24.6,25.76,94,12.998,5,2012,9,1,0,1,0
9473,0,1,3,24.6,25.76,94,12.998,4,2012,9,2,0,1,0
9474,0,1,2,25.42,27.275,94,19.0012,6,2012,9,3,0,1,0
9475,0,1,2,25.42,27.275,94,23.9994,7,2012,9,4,0,1,0
9476,0,1,2,26.24,28.79,89,22.0028,48,2012,9,5,0,1,0
9477,0,1,2,26.24,28.79,89,22.0028,167,2012,9,6,0,1,0
9478,0,1,2,26.24,28.79,89,30.0026,356,2012,9,7,0,1,0
9479,0,1,2,27.06,30.305,83,36.9974,672,2012,9,8,0,1,0
9480,0,1,2,27.06,30.305,83,39.0007,293,2012,9,9,0,1,0
9481,0,1,3,27.88,31.82,79,43.0006,160,2012,9,10,0,1,0
9482,0,1,2,27.88,31.82,79,43.0006,151,2012,9,11,0,1,0
9483,0,1,3,27.88,31.82,83,30.0026,88,2012,9,12,0,1,0
9484,0,1,2,28.7,33.335,74,39.0007,114,2012,9,13,0,1,0
9485,0,1,3,24.6,25.76,94,31.0009,143,2012,9,14,0,1,0
9486,0,1,3,24.6,27.275,88,16.9979,36,2012,9,15,0,1,0
9487,0,1,3,24.6,27.275,88,19.9995,141,2012,9,16,0,1,0
9488,0,1,3,24.6,27.275,88,12.998,338,2012,9,17,0,1,0
9489,0,1,2,24.6,27.275,88,11.0014,281,2012,9,18,0,1,0
9490,0,1,2,24.6,27.275,88,19.9995,324,2012,9,19,0,1,0
9491,0,1,2,24.6,27.275,88,12.998,290,2012,9,20,0,1,0
9492,0,1,2,24.6,27.275,88,12.998,207,2012,9,21,0,1,0
9493,0,1,3,23.78,27.275,83,31.0009,151,2012,9,22,0,1,0
9494,0,1,2,22.96,26.515,83,15.0013,78,2012,9,23,0,1,0
9495,0,1,2,22.96,26.515,68,19.0012,26,2012,9,0,0,1,0
9496,0,1,2,22.14,25.76,68,16.9979,12,2012,9,1,0,1,0
9497,0,1,2,22.14,25.76,64,22.0028,3,2012,9,2,0,1,0
9498,0,1,2,21.32,25.0,63,16.9979,5,2012,9,3,0,1,0
9499,0,1,2,21.32,25.0,68,23.9994,10,2012,9,4,0,1,0
9500,0,1,2,21.32,25.0,68,19.0012,56,2012,9,5,0,1,0
9501,0,1,1,21.32,25.0,63,16.9979,172,2012,9,6,0,1,0
9502,0,1,1,21.32,25.0,63,15.0013,545,2012,9,7,0,1,0
9503,0,1,1,21.32,25.0,59,15.0013,797,2012,9,8,0,1,0
9504,0,1,1,22.14,25.76,60,16.9979,362,2012,9,9,0,1,0
9505,0,1,1,22.96,26.515,52,12.998,192,2012,9,10,0,1,0
9506,0,1,1,24.6,31.06,43,16.9979,247,2012,9,11,0,1,0
9507,0,1,1,24.6,31.06,43,16.9979,313,2012,9,12,0,1,0
